uaX; uaY; uaZ; gX; gY; gZ
-0,001684668; 0,006537844; 0,1282344; 0,08011454; 0,0171674; 0,01335242
-0,01129805; 0,009599675; 0,1320652; 0,07324758; -0,02899383; 0,004577974
-0,009222934; 0,004041768; 0,1252401; -0,05722467; -0,01525991; -0,04005728
-0,003868978; -0,005183137; 0,1318269; -0,05722467; 0,001907489; 0,04577974
0,003130104; -0,007607328; 0,1276364; -0,04005728; 0,001907489; -0,02288987
0,004494649; -0,005385866; 0,1336224; 0,01144493; -0,01525991; -0,02288987
-0,001307277; 6,15241E-05; 0,1282306; 0,04577974; -0,01525991; -0,005722467
-0,008328855; 0,001969184; 0,1258376; -0,04005728; 0,03624229; 0,01144493
-0,01457625; 0,004954922; 0,1210499; 0,02861234; -0,03242732; -0,02288987
-0,00953307; 0,01304644; 0,1264393; -0,04005728; 0,001907489; 0,01144493
-0,00718157; 0,01390124; 0,1282349; -0,02479736; -0,04959472; -0,02288987
-0,006166562; -0,002814613; 0,131227; 0,01144493; -0,03242732; -0,02288987
-0,003836064; -0,004269543; 0,1342213; -0,04196476; 0,001907489; -0,005722467
-0,01432058; 0,003144878; 0,128237; -0,04005728; 0,01907489; -0,005722467
-0,01453299; -0,004961901; 0,1294386; 0,01144493; -0,03242732; -0,005722467
-0,007727116; 0,01307633; 0,1360269; -0,0518837; 0,01220793; -0,03662379
-0,00360788; 0,00639383; 0,1186621; -0,05722467; 0,001907489; -0,02288987
-0,01267592; 0,009071841; 0,1315952; 0,04577974; -0,03242732; 0,01144493
-0,01147565; 0,001903208; 0,127646; -0,04196476; 0,01907489; -0,02288987
0,001368946; 0,002585743; 0,1282423; 0,02861234; -0,06676212; 0,02861234
-0,01297425; 0,001972009; 0,1240513; -0,005722467; -0,01525991; -0,02288987
-0,001646023; -0,004392042; 0,1270456; 0,04577974; -0,05150221; 0,01144493
-0,008344147; -0,001405356; 0,1228533; 0,09728195; -0,03242732; -0,02288987
-0,0077703; 0,006767323; 0,121655; 0,01144493; -0,01525991; -0,005722467
-0,01189328; 0,006471761; 0,132432; 0,04577974; -0,01525991; 0,01144493
-0,01336517; 0,001631269; 0,128243; -0,005722467; -0,03242732; -0,005722467
-0,0008218288; -0,003985664; 0,1252503; -0,04005728; 0,01907489; 0,01144493
