uaX; uaY; uaZ; gX; gY; gZ
-3,751452; -1,384129; 3,430674; 24,76875; -42,07921; -37,51268
-3,916649; -1,504572; 3,268489; 24,75349; -40,20797; -37,30477
-4,052517; -1,619088; 3,1455; 23,96379; -38,09065; -36,95379
-4,166095; -1,73099; 2,871109; 23,47356; -35,86652; -36,55321
-4,243121; -1,814379; 2,676099; 23,38582; -33,57372; -36,2194
-4,276971; -1,899424; 2,384135; 23,87604; -30,91467; -35,88559
-4,251342; -1,957027; 2,087801; 24,71724; -28,09541; -35,50219
-4,160647; -1,981837; 1,843822; 24,9614; -25,50694; -35,13404
-3,955949; -1,952732; 1,462951; 23,83293; -22,65487; -34,66442
-3,79128; -1,94811; 1,130774; 22,23369; -19,78448; -34,06585
-3,730901; -1,980355; 0,9079726; 20,51695; -17,17694; -33,52603
-3,703184; -2,028325; 0,690937; 18,86888; -14,51599; -32,89274
-3,682596; -2,083042; 0,525763; 17,48786; -11,85505; -32,29951
-3,659169; -2,144283; 0,3894615; 16,2995; -9,125428; -31,80738
-3,631338; -2,205163; 0,2694256; 15,07489; -6,430146; -31,23132
-3,592149; -2,2517; 0,1918838; 13,53364; -3,769199; -30,65335
-3,531968; -2,309735; 0,1637969; 11,4354; -1,354317; -29,97238
-3,46659; -2,336779; 0,1226461; 8,665724; 1,060564; -29,16742
-3,385911; -2,358935; 0,08272195; 5,482124; 3,44111; -28,30905
-3,284717; -2,377152; 0,04485536; 2,420604; 5,733912; -27,5575
-3,172623; -2,375687; 0,03004098; -0,2060088; 8,202203; -26,61138
-3,050578; -2,36171; 0,0573163; -2,496903; 10,38819; -25,68243
-2,904591; -2,348887; 0,1088941; -5,035771; 12,45209; -24,75539
-2,716936; -2,29764; 0,1554409; -8,185417; 14,62968; -23,5201
-2,520289; -2,218553; 0,2306664; -10,79893; 16,61805; -22,47531
-2,321566; -2,121735; 0,3407893; -13,7324; 18,34089; -21,29368
-2,081892; -1,999253; 0,4377112; -18,00288; 20,22511; -19,80164
-1,813581; -1,811048; 0,4967637; -22,01242; 21,65763; -18,43779
-1,500814; -1,592784; 0,5183246; -25,00528; 23,18172; -16,98428
-1,2473; -1,419688; 0,6059792; -26,77352; 24,70389; -15,55176
-1,007064; -1,279205; 0,7652259; -28,6791; 25,877; -14,09634
-0,7781615; -1,140906; 0,966157; -31,09398; 26,96045; -12,55509
-0,5480043; -0,9961506; 1,1396; -34,0525; 28,04772; -10,94517
-0,3179963; -0,8612554; 1,29044; -37,15026; 28,72869; -9,318085
-0,07787508; -0,7106043; 1,489165; -40,29952; 29,51649; -7,553657
0,1537496; -0,5662858; 1,58697; -43,22179; 30,23561; -5,76634
0,3913721; -0,4060216; 1,705319; -44,9042; 30,70485; -4,051507
0,652732; -0,2381436; 1,848755; -46,51221; 31,18172; -2,193613
0,9037612; -0,06871723; 1,952043; -47,70249; 31,42398; -0,3776828
1,149495; 0,1024061; 2,080672; -48,89276; 31,65287; 1,497379
1,44481; 0,3045014; 2,253109; -50,98642; 31,94815; 3,824134
1,725016; 0,5151154; 2,293548; -53,60236; 31,93137; 6,273732
1,958396; 0,694111; 2,3002; -54,64956; 31,74062; 8,268966
2,194081; 0,8850654; 2,32266; -54,95095; 31,67004; 10,0868
2,437738; 1,071202; 2,325491; -54,91661; 31,30381; 11,8932
2,67326; 1,252627; 2,320558; -54,84413; 30,79451; 13,67479
2,883795; 1,42521; 2,291561; -55,00245; 30,30619; 15,46401
3,085444; 1,598321; 2,237819; -55,22563; 29,86937; 17,29711
3,267836; 1,782848; 2,15847; -55,15886; 29,2895; 19,01767
3,439491; 1,953437; 2,026736; -54,65147; 28,41396; 20,53794
3,60531; 2,111868; 1,897577; -53,33721; 27,67767; 21,79688
3,748373; 2,251525; 1,749032; -51,41256; 26,87461; 22,93565
3,88311; 2,395864; 1,649416; -49,92471; 25,94757; 24,17743
3,986381; 2,542257; 1,507682; -49,26091; 24,87938; 25,52602
4,058294; 2,666029; 1,291954; -48,22705; 23,95234; 26,55797
4,106933; 2,779786; 1,095459; -46,4073; 22,92039; 27,25611
4,138144; 2,873877; 0,8834255; -44,36248; 21,74728; 27,83599
4,140326; 2,957777; 0,7032425; -42,08684; 20,62568; 28,2728
4,129201; 3,010538; 0,4559032; -39,56285; 19,39077; 28,64591
4,062692; 3,049726; 0,2130525; -37,18459; 17,96664; 28,88701
3,959245; 3,053432; -0,01957583; -34,92804; 16,61995; 28,95569
3,799397; 3,005986; -0,2465496; -32,56466; 15,29043; 28,90418
3,5295; 2,892746; -0,4994075; -29,99336; 14,06201; 28,69245
3,312898; 2,803868; -0,7126238; -27,00051; 12,66573; 28,23847
3,196726; 2,778167; -0,9087977; -23,93517; 11,38771; 27,64142
