uaX; uaY; uaZ; gX; gY; gZ
-2,632439; -0,4490741; 0,4025421; 6,020036; -21,90561; -6,460666
-2,624461; -0,4445665; 0,3212528; 5,546978; -20,57418; -5,794952
-2,581524; -0,4487358; 0,2313874; 4,919415; -18,92992; -5,218891
-2,521361; -0,4396408; 0,1335447; 4,707683; -17,42301; -4,585604
-2,395318; -0,4277115; 0,02032375; 4,465051; -15,6582; -3,908064
-2,296956; -0,4117997; -0,04232731; 3,98856; -13,73201; -3,168339
-2,231505; -0,4036493; -0,1348207; 3,395331; -12,13926; -2,521701
-2,189958; -0,3924219; -0,1811557; 2,624705; -10,40917; -1,821652
-2,158044; -0,3931876; -0,2267726; 2,077891; -8,881269; -1,307266
-2,123571; -0,3873957; -0,2854123; 1,413068; -7,06534; -0,6195525
-2,073491; -0,3717716; -0,3236233; 0,963282; -5,104441; 0,1545066
-2,025743; -0,3566767; -0,3374555; 0,3490705; -3,250361; 0,783978
-1,973662; -0,3473122; -0,3559413; -0,3338106; -1,323797; 1,381022
-1,901742; -0,3402188; -0,3726311; -0,9995243; 0,5150221; 2,008586
-1,840916; -0,3214112; -0,3718867; -1,539344; 2,212687; 2,693375
-1,769515; -0,3126761; -0,3526356; -2,014309; 4,032432; 3,341921
-1,684239; -0,294539; -0,3303359; -2,660947; 5,886511; 3,971392
-1,587203; -0,2713457; -0,3005614; -3,168339; 7,618512; 4,513119
-1,488765; -0,2452665; -0,2596319; -3,624229; 9,405829; 5,054846
-1,365506; -0,2260152; -0,2097454; -4,078212; 11,15309; 5,598481
-1,254952; -0,1966731; -0,1710181; -4,566529; 12,86792; 6,086798
-1,11876; -0,175307; -0,1006732; -4,90034; 14,49883; 6,613265
-0,9777086; -0,1456273; -0,03070021; -5,285652; 16,05534; 7,120657
-0,8323895; -0,1159101; 0,06065597; -5,783507; 17,85868; 7,585703
-0,6897061; -0,08591247; 0,1432426; -6,231767; 19,60708; 8,064864
-0,5595427; -0,06332324; 0,2229474; -6,285177; 21,02625; 8,469253
-0,4391629; -0,04386927; 0,2986553; -6,231767; 22,37294; 8,801155
-0,3106847; -0,01876736; 0,3865316; -6,371014; 23,66813; 9,113982
-0,1864323; -0,002488416; 0,488997; -6,475926; 24,98048; 9,430626
-0,03912528; 0,01662708; 0,5581784; -6,493093; 26,17075; 9,676692
0,1050275; 0,0403989; 0,6575632; -6,439684; 27,2027; 9,920852
0,2466597; 0,04985208; 0,7356677; -6,546503; 28,21939; 10,09634
0,3975751; 0,07212938; 0,8044591; -6,704824; 29,14643; 10,25085
0,5482038; 0,08699273; 0,8675437; -6,407256; 29,91515; 10,32333
0,6952262; 0,1027366; 0,9488428; -6,229859; 30,59994; 10,37865
0,831422; 0,1140648; 1,008225; -6,247027; 31,21225; 10,32333
0,9940124; 0,1368475; 1,064772; -6,405348; 31,66623; 10,23368
1,135172; 0,1432865; 1,090254; -6,229096; 32,11143; 10,10664
1,286276; 0,1546607; 1,130088; -5,997146; 32,41969; 9,890967
1,457248; 0,1756152; 1,150553; -5,574446; 32,54329; 9,58933
1,603416; 0,183519; 1,180743; -5,24941; 32,48835; 9,203635
1,757816; 0,1846713; 1,196919; -5,163573; 32,5246; 8,906067
1,915605; 0,2054795; 1,172589; -4,90034; 32,47119; 8,606591
2,0525; 0,2042246; 1,167948; -4,759185; 32,10304; 8,240354
2,172655; 0,2054422; 1,131666; -4,427282; 31,75397; 7,837873
2,296453; 0,2114861; 1,103504; -4,078212; 31,26566; 7,38389
2,405874; 0,2139972; 1,075415; -3,814978; 30,58087; 6,947075
2,512184; 0,2188318; 1,027969; -3,746309; 29,82741; 6,510261
2,601501; 0,2219266; 0,9601538; -3,622322; 29,09303; 6,071538
2,679079; 0,2140062; 0,8847253; -3,221749; 28,25373; 5,545071
2,74623; 0,2188715; 0,8376951; -3,134005; 27,29045; 5,073921
2,793298; 0,2250319; 0,7458313; -3,04626; 26,16884; 4,511212
2,81867; 0,2118401; 0,6754789; -2,678115; 24,94614; 3,971392
2,845016; 0,2125285; 0,5753407; -2,573203; 23,79211; 3,464
2,832785; 0,2102152; 0,5019867; -2,468291; 22,46069; 2,920366
2,801208; 0,2030308; 0,3766623; -2,421748; 20,92287; 2,334767
2,74026; 0,1977004; 0,2730458; -2,220317; 19,29235; 1,714833
2,613818; 0,1839379; 0,1524601; -2,082978; 17,753; 1,188366
2,526288; 0,1856345; 0,05620313; -1,83882; 16,23082; 0,6638063
2,475095; 0,1830995; -0,009345293; -1,609921; 14,5694; 0,1049119
2,425025; 0,1773514; -0,07386041; -1,472582; 12,90607; -0,4062952
2,395695; 0,1682782; -0,1448591; -1,541251; 11,25991; -0,8946124
2,364714; 0,1712093; -0,2087307; -1,489749; 9,474498; -1,36767
2,336359; 0,1700478; -0,2606204; -1,173106; 7,727239; -1,875062
2,29281; 0,171537; -0,2833951; -0,87363; 5,903679; -2,329044
2,26653; 0,1682415; -0,3130157; -0,8049604; 4,137344; -2,767767
2,216674; 0,1688264; -0,3416719; -0,8049604; 2,350027; -3,15308
2,160259; 0,1729315; -0,3680818; -0,6657137; 0,5665243; -3,607062
2,094692; 0,1722838; -0,3661103; -0,1907489; -1,3753; -3,992375
2,030885; 0,163583; -0,3591535; -0,05646168; -3,383123; -4,454369
1,947685; 0,1628742; -0,3421446; 0,05150221; -5,382935; -4,850745
1,836043; 0,1528465; -0,3165476; 0,2079163; -7,221754; -5,216983
1,74578; 0,1536459; -0,2933455; 0,4558899; -8,919419; -5,514551
1,653779; 0,151654; -0,2667873; 0,7706256; -10,64951; -5,848362
1,523844; 0,1428595; -0,2069058; 1,102529; -12,29568; -6,19934
1,382183; 0,1294546; -0,1501954; 1,381022; -13,96282; -6,514076
1,240113; 0,1227439; -0,08551407; 1,697665; -15,55367; -6,721992
1,085631; 0,112686; -0,03179026; 2,027661; -17,0911; -6,985226
0,9331923; 0,09842861; 0,0591433; 2,311877; -18,61328; -7,141639
0,7897691; 0,0826949; 0,1184421; 2,416789; -20,01719; -7,441115
0,653268; 0,07902043; 0,1993568; 2,800194; -21,36197; -7,631864
0,5264941; 0,06996386; 0,280093; 3,183599; -22,67623; -7,826428
0,3867719; 0,04778824; 0,3545535; 3,519318; -23,8665; -8,015269
0,2459425; 0,03633364; 0,4412491; 3,778736; -24,96903; -8,194573
0,1146642; 0,02194611; 0,5108409; 4,303296; -26,05249; -8,314746
-0,04832197; 0,001728824; 0,6069553; 4,858757; -27,15502; -8,373115
-0,1868084; -0,008865957; 0,6783683; 5,075829; -28,15454; -8,434917
-0,3052307; -0,03158237; 0,7487683; 5,24941; -28,7821; -8,452085
-0,4761587; -0,05078822; 0,8013035; 5,443974; -29,6233; -8,417749
-0,6545997; -0,07283622; 0,8849301; 5,739635; -30,26995; -8,400582
-0,8128702; -0,08950333; 0,9244597; 5,899864; -30,58468; -8,34908
-0,9708887; -0,1087004; 0,9856453; 6,020036; -30,90132; -8,34908
-1,125518; -0,1349209; 0,9833589; 6,298529; -31,11115; -8,21174
-1,272288; -0,1522294; 1,025322; 6,790661; -31,16265; -8,068679
-1,403123; -0,1665541; 1,052839; 7,105397; -31,12832; -7,912265
-1,544333; -0,1944144; 1,065752; 7,193141; -31,11115; -7,826428
-1,669287; -0,2216694; 1,054938; 7,210309; -31,05774; -7,631864
-1,801347; -0,247082; 1,042356; 7,700534; -30,72584; -7,42204
-1,929585; -0,2720099; 1,030898; 7,87793; -30,49694; -7,244644
-2,058265; -0,2948117; 1,03002; 7,963768; -29,97429; -6,985225
-2,170606; -0,3137236; 0,9631691; 7,841688; -29,39631; -6,687657
-2,270609; -0,3308782; 0,9597156; 7,681458; -28,71534; -6,353846
-2,357935; -0,3581454; 0,8821402; 7,38389; -28,03055; -6,058186
-2,440312; -0,3831811; 0,8505857; 7,385798; -27,08635; -5,672873
-2,527915; -0,4052076; 0,7387798; 7,378168; -26,0624; -5,253988
-2,595443; -0,4135141; 0,7073538; 7,612789; -25,00146; -4,763
-2,655223; -0,4411852; 0,6439734; 7,000485; -23,74252; -4,358613
-2,680448; -0,4437661; 0,571032; 6,371014; -22,62282; -3,887463
-2,693412; -0,463729; 0,460397; 5,951366; -21,36388; -3,362903
-2,688618; -0,4579197; 0,3943684; 5,754895; -20,00002; -2,870771
-2,655772; -0,4640146; 0,2935786; 5,686225; -18,63045; -2,365286
-2,595119; -0,4528431; 0,2252278; 5,495476; -17,2685; -1,873154
-2,538107; -0,4504865; 0,1581473; 5,092996; -15,77875; -1,348595
-2,432208; -0,4353303; 0,06746864; 4,356705; -14,27183; -0,8259428
-2,322748; -0,4214484; -0,02710819; 3,797811; -12,77255; -0,3338106
-2,265861; -0,4114158; -0,0913353; 3,341921; -11,1054; 0,2079163
-2,206282; -0,4000831; -0,1320722; 3,027185; -9,512649; 0,7153084
-2,149324; -0,3993103; -0,1790154; 2,571295; -7,902728; 1,2227
-2,090145; -0,383368; -0,2215544; 1,931905; -5,971204; 1,76252
-2,037314; -0,3755733; -0,2490314; 1,307266; -4,288036; 2,261011
-1,982666; -0,3702918; -0,2762148; 0,6149745; -2,498048; 2,658277
-1,917979; -0,3596615; -0,3085518; 0,1583216; -0,6218414; 3,200767
-1,852899; -0,3508492; -0,2999024; -0,2460661; 1,056749; 3,671917
-1,78462; -0,3282853; -0,2888148; -0,7515507; 2,804009; 4,059137
-1,69923; -0,3162065; -0,2740691; -1,38293; 4,452079; 4,461617
-1,610008; -0,2982462; -0,259069; -1,941824; 6,203155; 4,776353
-1,513546; -0,2810461; -0,2281785; -2,556036; 7,881745; 5,125423
-1,408229; -0,2586629; -0,1920116; -2,941348; 9,474499; 5,459234
-1,29117; -0,2389798; -0,1521502; -3,271344; 11,10159; 5,772062
-1,174831; -0,2024559; -0,1011977; -3,675732; 12,66; 6,037203
-1,031709; -0,1873928; -0,03349757; -4,112547; 14,21842; 6,208877
-0,9057106; -0,1572145; 0,03252602; -4,724851; 15,77684; 6,439683
-0,7758747; -0,1371737; 0,09292293; -5,022419; 17,22653; 6,559855
-0,6599396; -0,1130082; 0,1481278; -5,197908; 18,64571; 6,720084
-0,5394108; -0,09410641; 0,22861; -5,337154; 19,95806; 6,859331
-0,4092216; -0,07512012; 0,3310997; -5,586654; 21,4005; 6,955469
-0,2663374; -0,0472597; 0,40835; -5,897956; 22,77542; 7,031005
-0,1441676; -0,02477729; 0,4755869; -5,985701; 23,87795; 7,048172
-0,01483257; -0,00625011; 0,5376184; -6,088705; 24,99765; 7,048172
0,1206577; 0,01226162; 0,63095; -6,037203; 25,97809; 7,031005
0,2476203; 0,02499772; 0,6773872; -6,105873; 26,88797; 6,979503
0,377232; 0,04850613; 0,7591516; -6,248935; 27,60709; 6,893666
0,5284632; 0,06776859; 0,822165; -6,441591; 28,37581; 6,735344
0,6750655; 0,08754124; 0,8736243; -6,283269; 28,91754; 6,559855
0,8173708; 0,1023894; 0,9185684; -6,073445; 29,49741; 6,474018
0,9630499; 0,1178911; 0,976712; -6,05437; 29,93423; 6,226045
1,099485; 0,1327658; 1,005515; -6,231767; 30,31763; 6,088705
1,241383; 0,1517689; 1,022187; -6,247027; 30,56179; 5,825472
1,383267; 0,177983; 1,055916; -6,319511; 30,58277; 5,527903
1,502818; 0,1798513; 1,053325; -6,388181; 30,6152; 5,232243
1,648385; 0,1987275; 1,054935; -6,05437; 30,49312; 4,949934
1,778494; 0,214347; 1,037775; -5,67211; 30,30466; 4,631383
1,90417; 0,2205613; 1,061077; -5,373397; 30,03914; 4,303296
2,056904; 0,2368003; 1,016925; -5,375304; 29,58516; 4,007635
2,167454; 0,2533447; 0,9873042; -5,600388; 29,12927; 3,690991
2,26627; 0,2571254; 0,9222317; -5,285652; 28,49789; 3,410591
2,347067; 0,2697462; 0,8802252; -4,934674; 27,79784; 3,095855
2,434461; 0,2747332; 0,8396556; -4,77826; 26,94138; 2,834529
2,502313; 0,2773477; 0,7683713; -4,829762; 26,11734; 2,535053
2,544819; 0,2901748; 0,701411; -4,551269; 25,22654; 2,306154
2,590038; 0,2913409; 0,6236153; -4,146881; 24,17552; 1,978066
2,62378; 0,2949855; 0,5553365; -4,041969; 23,09206; 1,798762
2,627669; 0,2937177; 0,4697521; -3,870295; 21,93422; 1,522176
2,601029; 0,2927853; 0,381788; -3,641397; 20,69244; 1,224608
2,567729; 0,2826221; 0,3064218; -3,326661; 19,31142; 0,9766344
2,508883; 0,2843112; 0,2248547; -3,116837; 17,87508; 0,6962336
2,402483; 0,2659656; 0,1205955; -2,939059; 16,34642; 0,4883172
2,334092; 0,2625577; 0,04848099; -2,731524; 14,65524; 0,2594185
2,279471; 0,2571532; -0,05502319; -2,416789; 13,09682; 0,08583701
2,255027; 0,2416741; -0,1028315; -1,912576; 11,67383; -0,06866961
2,228053; 0,2515284; -0,1563095; -1,751838; 10,12953; -0,3097762
2,184708; 0,2438964; -0,2145154; -1,489749; 8,335728; -0,4577974
2,162479; 0,2472714; -0,2509561; -1,190273; 6,588467; -0,6332864
2,112557; 0,2399421; -0,2815051; -0,8068679; 4,890802; -0,787793
2,074997; 0,2333975; -0,2996352; -0,6485463; 3,208397; -0,9136873
2,029415; 0,2256048; -0,3246281; -0,2269912; 1,510731; -1,052934
1,981558; 0,2235559; -0,3265147; -0,05150221; -0,1850265; -1,190273
